millis,stamp,datetime,motion_sensor_1,motion_sensor_2,temperature,sound_digital
6693999,1569527568,2019/9/26 19:52:48,0,0,25.9,0
6695000,1569527569,2019/9/26 19:52:49,0,0,25.9,0
6695999,1569527570,2019/9/26 19:52:50,0,0,25.9,0
6696999,1569527571,2019/9/26 19:52:51,0,0,25.9,0
6698000,1569527572,2019/9/26 19:52:52,0,0,25.9,0
6698999,1569527573,2019/9/26 19:52:53,0,0,25.9,0
6699999,1569527574,2019/9/26 19:52:54,0,0,25.9,0
6700999,1569527575,2019/9/26 19:52:55,0,0,25.9,0
6702000,1569527576,2019/9/26 19:52:56,0,0,25.9,0
6702999,1569527577,2019/9/26 19:52:57,0,0,25.9,0
6704000,1569527579,2019/9/26 19:52:59,0,0,25.9,0
6704998,1569527580,2019/9/26 19:53:0,0,0,25.9,0
6705998,1569527581,2019/9/26 19:53:1,0,1,25.9,0
6707998,1569527583,2019/9/26 19:53:3,0,0,25.9,0
6708999,1569527584,2019/9/26 19:53:4,0,0,25.9,0
6709999,1569527585,2019/9/26 19:53:5,0,0,25.9,0
6711000,1569527586,2019/9/26 19:53:6,0,0,25.9,0
6711999,1569527587,2019/9/26 19:53:7,0,1,25.9,0
6714000,1569527589,2019/9/26 19:53:9,0,0,25.9,0
6714999,1569527590,2019/9/26 19:53:10,0,0,25.9,0
6715999,1569527591,2019/9/26 19:53:11,0,0,25.9,0
6716999,1569527592,2019/9/26 19:53:12,0,0,25.9,0
6718000,1569527593,2019/9/26 19:53:13,0,0,25.9,0
6718999,1569527594,2019/9/26 19:53:14,0,0,25.8,0
6720000,1569527595,2019/9/26 19:53:15,0,0,25.8,0
6720999,1569527596,2019/9/26 19:53:16,0,1,25.8,0
6723000,1569527598,2019/9/26 19:53:18,0,0,25.8,0
6723999,1569527599,2019/9/26 19:53:19,0,0,25.8,0
6725000,1569527600,2019/9/26 19:53:20,0,0,25.8,0
6725999,1569527601,2019/9/26 19:53:21,0,0,25.8,0
6727000,1569527602,2019/9/26 19:53:22,0,0,25.8,0
6727999,1569527603,2019/9/26 19:53:23,0,0,25.8,0
6728998,1569527604,2019/9/26 19:53:24,0,0,25.8,0
6729999,1569527605,2019/9/26 19:53:25,0,0,25.8,0
6730999,1569527606,2019/9/26 19:53:26,0,0,25.8,0
6732000,1569527607,2019/9/26 19:53:27,0,0,25.8,0
6732999,1569527608,2019/9/26 19:53:28,0,0,25.8,0
6733999,1569527609,2019/9/26 19:53:29,0,1,25.8,0
6736000,1569527611,2019/9/26 19:53:31,0,0,25.8,0
6736999,1569527612,2019/9/26 19:53:32,0,0,25.8,0
6737999,1569527613,2019/9/26 19:53:33,0,0,25.8,0
6738999,1569527614,2019/9/26 19:53:34,0,1,25.8,0
6741000,1569527616,2019/9/26 19:53:36,0,0,25.8,0
6741999,1569527617,2019/9/26 19:53:37,0,0,25.8,0
6742999,1569527618,2019/9/26 19:53:38,0,0,25.8,0
6744000,1569527619,2019/9/26 19:53:39,0,0,25.8,0
6744999,1569527620,2019/9/26 19:53:40,0,0,25.8,0
6746000,1569527621,2019/9/26 19:53:41,0,0,25.8,0
6746998,1569527622,2019/9/26 19:53:42,0,0,25.8,0
6747999,1569527623,2019/9/26 19:53:43,0,0,25.8,0
6748999,1569527624,2019/9/26 19:53:44,0,0,25.8,0
6749999,1569527625,2019/9/26 19:53:45,0,0,25.8,0
6750999,1569527626,2019/9/26 19:53:46,0,0,25.8,0
6752000,1569527627,2019/9/26 19:53:47,0,1,25.8,0
6753999,1569527629,2019/9/26 19:53:49,0,0,25.8,0
6755000,1569527630,2019/9/26 19:53:50,0,0,25.8,0
6755998,1569527631,2019/9/26 19:53:51,0,0,25.8,0
6757000,1569527632,2019/9/26 19:53:52,0,0,25.7,0
6757999,1569527633,2019/9/26 19:53:53,0,0,25.7,0
6759000,1569527634,2019/9/26 19:53:54,0,0,25.7,0
6759998,1569527635,2019/9/26 19:53:55,0,0,25.7,0
6760998,1569527636,2019/9/26 19:53:56,0,0,25.7,0
6762000,1569527637,2019/9/26 19:53:57,0,0,25.7,0
6762999,1569527638,2019/9/26 19:53:58,0,0,25.7,0
6763999,1569527639,2019/9/26 19:53:59,0,0,25.7,0
6764998,1569527640,2019/9/26 19:54:0,0,0,25.7,0
6765999,1569527641,2019/9/26 19:54:1,0,1,25.7,0
6767998,1569527643,2019/9/26 19:54:3,0,0,25.7,0
6768999,1569527644,2019/9/26 19:54:4,0,0,25.7,0
6769999,1569527645,2019/9/26 19:54:5,0,1,25.7,0
6771998,1569527647,2019/9/26 19:54:7,0,0,25.7,0
6773000,1569527648,2019/9/26 19:54:8,0,0,25.7,0
6773999,1569527649,2019/9/26 19:54:9,0,0,25.7,0
6774999,1569527650,2019/9/26 19:54:10,0,0,25.7,0
6775999,1569527651,2019/9/26 19:54:11,0,0,25.7,0
6776999,1569527652,2019/9/26 19:54:12,0,1,25.7,0
6778999,1569527654,2019/9/26 19:54:14,0,0,25.7,0
6780000,1569527655,2019/9/26 19:54:15,0,0,25.7,0
6780998,1569527656,2019/9/26 19:54:16,0,0,25.7,0
6782000,1569527657,2019/9/26 19:54:17,0,0,25.7,0
6782999,1569527658,2019/9/26 19:54:18,0,0,25.7,0
6784000,1569527659,2019/9/26 19:54:19,0,1,25.7,0
6785998,1569527661,2019/9/26 19:54:21,0,0,25.7,0
6786999,1569527662,2019/9/26 19:54:22,0,0,25.7,0
6787999,1569527663,2019/9/26 19:54:23,0,0,25.7,0
6788999,1569527664,2019/9/26 19:54:24,0,0,25.7,0
6789999,1569527665,2019/9/26 19:54:25,0,0,25.7,0
6791000,1569527666,2019/9/26 19:54:26,0,0,25.7,0
6791999,1569527667,2019/9/26 19:54:27,0,0,25.8,0
6792999,1569527668,2019/9/26 19:54:28,0,0,25.8,0
6793999,1569527669,2019/9/26 19:54:29,0,0,25.8,0
6794998,1569527670,2019/9/26 19:54:30,0,0,25.8,0
6796000,1569527671,2019/9/26 19:54:31,0,0,25.8,0
6796998,1569527672,2019/9/26 19:54:32,0,0,25.8,0
6798000,1569527673,2019/9/26 19:54:33,0,1,25.8,0
6799998,1569527675,2019/9/26 19:54:35,0,0,25.8,0
6800999,1569527676,2019/9/26 19:54:36,0,0,25.8,0
6801999,1569527677,2019/9/26 19:54:37,0,0,25.8,0
6803000,1569527678,2019/9/26 19:54:38,0,0,25.8,0
6803999,1569527679,2019/9/26 19:54:39,0,1,25.8,0
6805999,1569527681,2019/9/26 19:54:41,0,0,25.8,0
6807000,1569527683,2019/9/26 19:54:43,0,0,25.8,0
6807999,1569527684,2019/9/26 19:54:44,0,0,25.8,0
6808999,1569527685,2019/9/26 19:54:45,0,0,25.8,0
6809999,1569527686,2019/9/26 19:54:46,0,1,25.8,0
6812000,1569527688,2019/9/26 19:54:48,0,0,25.8,0
6812999,1569527689,2019/9/26 19:54:49,0,0,25.8,0
6814000,1569527690,2019/9/26 19:54:50,0,0,25.8,0
6814998,1569527691,2019/9/26 19:54:51,0,0,25.8,0
6815998,1569527692,2019/9/26 19:54:52,0,0,25.8,0
6816999,1569527693,2019/9/26 19:54:53,0,0,25.8,0
6817999,1569527694,2019/9/26 19:54:54,0,0,25.8,0
6819000,1569527695,2019/9/26 19:54:55,0,0,25.8,0
6819999,1569527696,2019/9/26 19:54:56,0,0,25.8,0
6820999,1569527697,2019/9/26 19:54:57,0,0,25.8,0
6821999,1569527698,2019/9/26 19:54:58,0,0,25.8,0
6823000,1569527699,2019/9/26 19:54:59,0,0,25.8,0
6824000,1569527700,2019/9/26 19:55:0,0,0,25.8,0
6824999,1569527701,2019/9/26 19:55:1,0,0,25.8,0
6826000,1569527702,2019/9/26 19:55:2,0,0,25.7,0
6826998,1569527703,2019/9/26 19:55:3,0,0,25.7,0
6827999,1569527704,2019/9/26 19:55:4,0,0,25.7,0
6828999,1569527705,2019/9/26 19:55:5,0,0,25.7,0
6830000,1569527706,2019/9/26 19:55:6,0,0,25.7,0
6830999,1569527707,2019/9/26 19:55:7,0,0,25.7,0
6831998,1569527708,2019/9/26 19:55:8,0,0,25.7,0
6833000,1569527709,2019/9/26 19:55:9,0,0,25.7,0
6833998,1569527710,2019/9/26 19:55:10,0,0,25.7,0
6835000,1569527711,2019/9/26 19:55:11,0,0,25.7,0
6835999,1569527712,2019/9/26 19:55:12,0,0,25.7,0
6837000,1569527713,2019/9/26 19:55:13,0,0,25.7,0
6837999,1569527714,2019/9/26 19:55:14,0,0,25.7,0
6839000,1569527715,2019/9/26 19:55:15,0,0,25.7,0
6839998,1569527716,2019/9/26 19:55:16,0,0,25.7,0
6840998,1569527717,2019/9/26 19:55:17,0,0,25.7,0
6842000,1569527718,2019/9/26 19:55:18,0,0,25.7,0
6842999,1569527719,2019/9/26 19:55:19,0,0,25.7,0
6843999,1569527720,2019/9/26 19:55:20,0,0,25.7,0
6844999,1569527721,2019/9/26 19:55:21,0,0,25.7,0
6846000,1569527722,2019/9/26 19:55:22,0,0,25.7,0
6846998,1569527723,2019/9/26 19:55:23,0,0,25.7,0
6847998,1569527724,2019/9/26 19:55:24,0,0,25.7,0
6849000,1569527725,2019/9/26 19:55:25,0,0,25.7,0
6849998,1569527726,2019/9/26 19:55:26,0,0,25.7,0
6850999,1569527727,2019/9/26 19:55:27,0,0,25.7,0
6851999,1569527728,2019/9/26 19:55:28,0,0,25.7,0
6852999,1569527729,2019/9/26 19:55:29,0,0,25.7,0
6853998,1569527730,2019/9/26 19:55:30,0,0,25.7,0
6855000,1569527731,2019/9/26 19:55:31,0,0,25.7,0
6855999,1569527732,2019/9/26 19:55:32,0,0,25.7,0
6856999,1569527733,2019/9/26 19:55:33,0,0,25.7,0
6857999,1569527734,2019/9/26 19:55:34,0,0,25.7,0
6858999,1569527735,2019/9/26 19:55:35,0,0,25.7,0
6860000,1569527736,2019/9/26 19:55:36,0,0,25.7,0
6860998,1569527737,2019/9/26 19:55:37,0,0,25.7,0
6862000,1569527738,2019/9/26 19:55:38,0,0,25.7,0
6862999,1569527739,2019/9/26 19:55:39,0,0,25.7,0
6863998,1569527740,2019/9/26 19:55:40,0,0,25.7,0
6865000,1569527741,2019/9/26 19:55:41,0,0,25.7,0
6865998,1569527742,2019/9/26 19:55:42,0,0,25.6,0
6867000,1569527743,2019/9/26 19:55:43,0,0,25.6,0
6867999,1569527744,2019/9/26 19:55:44,0,0,25.6,0
6868999,1569527745,2019/9/26 19:55:45,0,0,25.6,0
6869998,1569527746,2019/9/26 19:55:46,0,0,25.6,0
6871000,1569527747,2019/9/26 19:55:47,0,0,25.6,0
6871998,1569527748,2019/9/26 19:55:48,0,0,25.6,0
6872998,1569527749,2019/9/26 19:55:49,0,0,25.6,0
6874000,1569527750,2019/9/26 19:55:50,0,0,25.6,0
6874999,1569527751,2019/9/26 19:55:51,0,0,25.6,0
6875999,1569527752,2019/9/26 19:55:52,0,0,25.6,0
6876999,1569527753,2019/9/26 19:55:53,0,0,25.6,0
6878000,1569527754,2019/9/26 19:55:54,0,0,25.6,0
6878998,1569527755,2019/9/26 19:55:55,0,0,25.6,0
6879998,1569527756,2019/9/26 19:55:56,0,0,25.6,0
6881000,1569527757,2019/9/26 19:55:57,0,0,25.6,0
6881999,1569527758,2019/9/26 19:55:58,0,0,25.6,0
6883000,1569527759,2019/9/26 19:55:59,0,0,25.6,0
6883998,1569527760,2019/9/26 19:56:0,0,0,25.6,0
6885000,1569527761,2019/9/26 19:56:1,0,0,25.6,0
6885999,1569527762,2019/9/26 19:56:2,0,0,25.6,0
6886999,1569527763,2019/9/26 19:56:3,0,0,25.6,0
6888000,1569527764,2019/9/26 19:56:4,0,1,25.6,0
6889999,1569527766,2019/9/26 19:56:6,0,0,25.6,0
6890998,1569527767,2019/9/26 19:56:7,0,0,25.6,0
6892000,1569527768,2019/9/26 19:56:8,0,0,25.6,0
6892999,1569527769,2019/9/26 19:56:9,0,0,25.6,0
6893999,1569527770,2019/9/26 19:56:10,0,0,25.6,0
6894999,1569527771,2019/9/26 19:56:11,0,0,25.6,0
6896000,1569527772,2019/9/26 19:56:12,0,0,25.6,0
6896998,1569527773,2019/9/26 19:56:13,0,0,25.6,0
6897998,1569527774,2019/9/26 19:56:14,0,0,25.6,0
6899000,1569527775,2019/9/26 19:56:15,0,0,25.6,0
6899999,1569527776,2019/9/26 19:56:16,0,0,25.6,0
6900999,1569527777,2019/9/26 19:56:17,0,0,25.5,0
6901999,1569527778,2019/9/26 19:56:18,0,0,25.5,0
6903000,1569527779,2019/9/26 19:56:19,0,0,25.5,0
6903999,1569527780,2019/9/26 19:56:20,0,0,25.5,0
6904999,1569527781,2019/9/26 19:56:21,0,0,25.5,0
6906000,1569527782,2019/9/26 19:56:22,0,0,25.5,0
6906999,1569527783,2019/9/26 19:56:23,0,0,25.5,0
6908000,1569527784,2019/9/26 19:56:24,0,0,25.5,0
6908998,1569527785,2019/9/26 19:56:25,0,0,25.5,0
6909999,1569527787,2019/9/26 19:56:27,0,0,25.5,0
6910999,1569527788,2019/9/26 19:56:28,0,0,25.5,0
6912000,1569527789,2019/9/26 19:56:29,0,0,25.5,0
6912998,1569527790,2019/9/26 19:56:30,0,0,25.5,0
6913998,1569527791,2019/9/26 19:56:31,0,0,25.5,0
6915000,1569527792,2019/9/26 19:56:32,0,0,25.5,0
6915999,1569527793,2019/9/26 19:56:33,0,0,25.5,0
6916999,1569527794,2019/9/26 19:56:34,0,0,25.5,0
6917998,1569527795,2019/9/26 19:56:35,0,0,25.5,0
6918999,1569527796,2019/9/26 19:56:36,0,1,25.5,0
6920998,1569527798,2019/9/26 19:56:38,0,0,25.5,0
6921999,1569527799,2019/9/26 19:56:39,0,0,25.5,0
6922999,1569527800,2019/9/26 19:56:40,0,1,25.5,0
6924999,1569527802,2019/9/26 19:56:42,0,0,25.5,0
6925999,1569527803,2019/9/26 19:56:43,0,0,25.5,0
6926998,1569527804,2019/9/26 19:56:44,0,0,25.5,0
6928000,1569527805,2019/9/26 19:56:45,0,0,25.5,0
6928999,1569527806,2019/9/26 19:56:46,0,0,25.5,0
6929998,1569527807,2019/9/26 19:56:47,0,0,25.5,0
6930999,1569527808,2019/9/26 19:56:48,0,0,25.5,0
6931999,1569527809,2019/9/26 19:56:49,0,0,25.4,0
6932999,1569527810,2019/9/26 19:56:50,0,0,25.4,0
6933998,1569527811,2019/9/26 19:56:51,0,0,25.4,0
6935000,1569527812,2019/9/26 19:56:52,0,0,25.4,0
6935998,1569527813,2019/9/26 19:56:53,0,1,25.4,0
6938000,1569527815,2019/9/26 19:56:55,0,0,25.4,0
6938999,1569527816,2019/9/26 19:56:56,0,0,25.4,0
6939999,1569527817,2019/9/26 19:56:57,0,0,25.4,0
6940999,1569527818,2019/9/26 19:56:58,0,1,25.4,0
6942998,1569527820,2019/9/26 19:57:0,0,0,25.4,0
6943998,1569527821,2019/9/26 19:57:1,0,0,25.4,0
6945000,1569527822,2019/9/26 19:57:2,0,1,25.4,0
6947000,1569527824,2019/9/26 19:57:4,0,0,25.4,0
6947999,1569527825,2019/9/26 19:57:5,0,0,25.4,0
6949000,1569527826,2019/9/26 19:57:6,0,1,25.4,0
6951000,1569527828,2019/9/26 19:57:8,0,0,25.4,0
6951999,1569527829,2019/9/26 19:57:9,0,0,25.4,0
6952999,1569527830,2019/9/26 19:57:10,0,0,25.4,0
6954000,1569527831,2019/9/26 19:57:11,0,1,25.4,0
6955999,1569527833,2019/9/26 19:57:13,0,0,25.4,0
6956998,1569527834,2019/9/26 19:57:14,0,0,25.4,0
6958000,1569527835,2019/9/26 19:57:15,0,0,25.4,0
6958999,1569527836,2019/9/26 19:57:16,0,0,25.4,0
6960000,1569527837,2019/9/26 19:57:17,0,0,25.4,0
6960999,1569527838,2019/9/26 19:57:18,0,0,25.4,0
6961999,1569527839,2019/9/26 19:57:19,0,0,25.5,0
6963000,1569527840,2019/9/26 19:57:20,0,0,25.5,0
6963999,1569527841,2019/9/26 19:57:21,0,0,25.5,0
6964999,1569527842,2019/9/26 19:57:22,0,0,25.5,0
6965999,1569527843,2019/9/26 19:57:23,0,0,25.5,0
6966999,1569527844,2019/9/26 19:57:24,0,0,25.5,0
6967999,1569527845,2019/9/26 19:57:25,0,1,25.5,0
6969999,1569527847,2019/9/26 19:57:27,0,0,25.5,0
6970998,1569527848,2019/9/26 19:57:28,0,0,25.5,0
6972000,1569527849,2019/9/26 19:57:29,0,0,25.5,0
6972999,1569527850,2019/9/26 19:57:30,0,0,25.5,0
6973999,1569527851,2019/9/26 19:57:31,0,0,25.5,0
6974999,1569527852,2019/9/26 19:57:32,0,0,25.5,0
6976000,1569527853,2019/9/26 19:57:33,0,0,25.5,0
6976998,1569527854,2019/9/26 19:57:34,0,0,25.5,0
6977998,1569527855,2019/9/26 19:57:35,0,0,25.5,0
6979000,1569527856,2019/9/26 19:57:36,0,0,25.5,0
6979999,1569527857,2019/9/26 19:57:37,0,0,25.5,0
6980999,1569527858,2019/9/26 19:57:38,0,0,25.5,0
6981999,1569527859,2019/9/26 19:57:39,0,0,25.5,0
6983000,1569527860,2019/9/26 19:57:40,0,0,25.5,0
6983998,1569527861,2019/9/26 19:57:41,0,0,25.5,0
6984998,1569527862,2019/9/26 19:57:42,0,0,25.5,0
6986000,1569527863,2019/9/26 19:57:43,0,0,25.5,0
6986999,1569527864,2019/9/26 19:57:44,0,0,25.5,0
6988000,1569527865,2019/9/26 19:57:45,0,0,25.5,0
6988999,1569527866,2019/9/26 19:57:46,0,1,25.5,0
6990998,1569527868,2019/9/26 19:57:48,0,0,25.5,0
6991998,1569527869,2019/9/26 19:57:49,0,0,25.5,0
6992999,1569527870,2019/9/26 19:57:50,0,1,25.5,0
6995000,1569527872,2019/9/26 19:57:52,0,0,25.5,0
6995999,1569527873,2019/9/26 19:57:53,0,0,25.5,0
6996999,1569527874,2019/9/26 19:57:54,0,0,25.5,0
6997999,1569527875,2019/9/26 19:57:55,0,0,25.6,0
6999000,1569527876,2019/9/26 19:57:56,0,0,25.6,0
6999998,1569527877,2019/9/26 19:57:57,0,0,25.6,0
7000998,1569527878,2019/9/26 19:57:58,0,0,25.6,0
7002000,1569527879,2019/9/26 19:57:59,0,0,25.6,0
7002999,1569527880,2019/9/26 19:58:0,0,0,25.6,0
7003999,1569527881,2019/9/26 19:58:1,0,0,25.6,0
7004999,1569527882,2019/9/26 19:58:2,0,0,25.6,0
7005999,1569527883,2019/9/26 19:58:3,0,0,25.6,0
7006999,1569527884,2019/9/26 19:58:4,0,1,25.6,0
7009000,1569527886,2019/9/26 19:58:6,0,0,25.6,0
7009999,1569527887,2019/9/26 19:58:7,0,0,25.6,0
7010999,1569527888,2019/9/26 19:58:8,0,0,25.6,0
7011999,1569527889,2019/9/26 19:58:9,0,0,25.6,0
7012999,1569527891,2019/9/26 19:58:11,0,0,25.6,0
7013999,1569527892,2019/9/26 19:58:12,0,0,25.6,0
7015000,1569527893,2019/9/26 19:58:13,0,0,25.6,0
7015999,1569527894,2019/9/26 19:58:14,0,0,25.6,0
7016999,1569527895,2019/9/26 19:58:15,0,0,25.6,0
7017999,1569527896,2019/9/26 19:58:16,0,0,25.6,0
7018999,1569527897,2019/9/26 19:58:17,0,0,25.6,0
7020000,1569527898,2019/9/26 19:58:18,0,0,25.6,0
7020998,1569527899,2019/9/26 19:58:19,0,0,25.6,0
7022000,1569527900,2019/9/26 19:58:20,0,0,25.6,0
7022999,1569527901,2019/9/26 19:58:21,0,0,25.6,0
7023998,1569527902,2019/9/26 19:58:22,0,0,25.6,0
7025000,1569527903,2019/9/26 19:58:23,0,0,25.6,0
7025999,1569527904,2019/9/26 19:58:24,0,0,25.6,0
7026999,1569527905,2019/9/26 19:58:25,0,0,25.6,0
7027999,1569527906,2019/9/26 19:58:26,0,0,25.6,0
7029000,1569527907,2019/9/26 19:58:27,0,0,25.5,0
7029998,1569527908,2019/9/26 19:58:28,0,0,25.5,0
7030999,1569527909,2019/9/26 19:58:29,0,0,25.5,0
7032000,1569527910,2019/9/26 19:58:30,0,0,25.5,0
7032998,1569527911,2019/9/26 19:58:31,0,0,25.5,0
7033999,1569527912,2019/9/26 19:58:32,0,0,25.5,0
7034999,1569527913,2019/9/26 19:58:33,0,0,25.5,0
7036000,1569527914,2019/9/26 19:58:34,0,0,25.5,0
7036998,1569527915,2019/9/26 19:58:35,0,0,25.5,0
7038000,1569527916,2019/9/26 19:58:36,0,0,25.5,0
7038999,1569527917,2019/9/26 19:58:37,0,0,25.5,0
7039998,1569527918,2019/9/26 19:58:38,0,0,25.5,0
7040999,1569527919,2019/9/26 19:58:39,0,1,25.5,0
7042999,1569527921,2019/9/26 19:58:41,0,0,25.5,0
7043998,1569527922,2019/9/26 19:58:42,0,0,25.5,0
7045000,1569527923,2019/9/26 19:58:43,0,0,25.5,0
7045999,1569527924,2019/9/26 19:58:44,0,0,25.5,0
7047000,1569527925,2019/9/26 19:58:45,0,0,25.5,0
7047998,1569527926,2019/9/26 19:58:46,0,0,25.5,0
7048998,1569527927,2019/9/26 19:58:47,0,0,25.5,0
7050000,1569527928,2019/9/26 19:58:48,0,0,25.5,0
7050999,1569527929,2019/9/26 19:58:49,0,0,25.5,0
7051999,1569527930,2019/9/26 19:58:50,0,0,25.5,0
7052999,1569527931,2019/9/26 19:58:51,0,0,25.5,0
7054000,1569527932,2019/9/26 19:58:52,0,0,25.5,0
7054998,1569527933,2019/9/26 19:58:53,0,0,25.5,0
7055998,1569527934,2019/9/26 19:58:54,0,0,25.5,0
7057000,1569527935,2019/9/26 19:58:55,0,0,25.5,0
7057999,1569527936,2019/9/26 19:58:56,0,0,25.5,0
7058999,1569527937,2019/9/26 19:58:57,0,0,25.5,0
7059999,1569527938,2019/9/26 19:58:58,0,0,25.6,0
7061000,1569527939,2019/9/26 19:58:59,0,0,25.6,0
7061998,1569527940,2019/9/26 19:59:0,0,0,25.6,0
7062999,1569527941,2019/9/26 19:59:1,0,0,25.6,0
7064000,1569527942,2019/9/26 19:59:2,0,0,25.6,0
7064999,1569527943,2019/9/26 19:59:3,0,0,25.6,0
7065999,1569527944,2019/9/26 19:59:4,0,0,25.6,0
7066999,1569527945,2019/9/26 19:59:5,0,0,25.6,0
7068000,1569527946,2019/9/26 19:59:6,0,0,25.6,0
7068999,1569527947,2019/9/26 19:59:7,0,0,25.6,0
7069999,1569527948,2019/9/26 19:59:8,0,0,25.6,0
7071000,1569527949,2019/9/26 19:59:9,0,0,25.6,0
7072000,1569527950,2019/9/26 19:59:10,0,0,25.6,0
7072999,1569527951,2019/9/26 19:59:11,0,0,25.6,0
7073999,1569527952,2019/9/26 19:59:12,0,0,25.6,0
7074999,1569527953,2019/9/26 19:59:13,0,0,25.6,0
7075999,1569527954,2019/9/26 19:59:14,0,0,25.6,0
7076999,1569527955,2019/9/26 19:59:15,0,0,25.6,0
7077998,1569527956,2019/9/26 19:59:16,0,0,25.6,0
7079000,1569527957,2019/9/26 19:59:17,0,1,25.6,0
7080999,1569527959,2019/9/26 19:59:19,0,0,25.6,0
7082000,1569527960,2019/9/26 19:59:20,0,0,25.6,0
7082999,1569527961,2019/9/26 19:59:21,0,0,25.6,0
7084000,1569527962,2019/9/26 19:59:22,0,0,25.6,0
7084998,1569527963,2019/9/26 19:59:23,0,0,25.6,0
7086000,1569527964,2019/9/26 19:59:24,0,0,25.6,0
7086999,1569527965,2019/9/26 19:59:25,0,0,25.6,0
7087998,1569527966,2019/9/26 19:59:26,0,0,25.6,0
7088999,1569527967,2019/9/26 19:59:27,0,1,25.6,0
7090999,1569527969,2019/9/26 19:59:29,0,0,25.6,0
7091999,1569527970,2019/9/26 19:59:30,0,0,25.6,0
7092999,1569527971,2019/9/26 19:59:31,0,0,25.6,0
7093998,1569527972,2019/9/26 19:59:32,0,1,25.6,0
7095999,1569527974,2019/9/26 19:59:34,0,0,25.6,0
7096998,1569527975,2019/9/26 19:59:35,0,0,25.6,0
7098000,1569527976,2019/9/26 19:59:36,0,0,25.6,0
7098998,1569527977,2019/9/26 19:59:37,0,0,25.6,0
7100000,1569527978,2019/9/26 19:59:38,0,0,25.6,0
7100998,1569527979,2019/9/26 19:59:39,0,0,25.6,0
7101999,1569527980,2019/9/26 19:59:40,0,0,25.6,0
7102999,1569527981,2019/9/26 19:59:41,0,0,25.6,0
7104000,1569527982,2019/9/26 19:59:42,0,0,25.6,0
7104999,1569527983,2019/9/26 19:59:43,0,0,25.6,0
7105999,1569527984,2019/9/26 19:59:44,0,0,25.6,0
7107000,1569527985,2019/9/26 19:59:45,0,1,25.6,0
7109000,1569527987,2019/9/26 19:59:47,0,0,25.6,0
7109999,1569527988,2019/9/26 19:59:48,0,0,25.6,0
7110999,1569527989,2019/9/26 19:59:49,0,0,25.6,0
7111998,1569527990,2019/9/26 19:59:50,0,0,25.6,0
7112998,1569527991,2019/9/26 19:59:51,0,0,25.6,0
7114000,1569527992,2019/9/26 19:59:52,0,0,25.6,0
7114998,1569527993,2019/9/26 19:59:53,0,0,25.6,0
7115999,1569527994,2019/9/26 19:59:54,0,0,25.6,0
7116999,1569527995,2019/9/26 19:59:55,0,0,25.6,0
7117999,1569527996,2019/9/26 19:59:56,0,0,25.6,0
7118999,1569527997,2019/9/26 19:59:57,0,0,25.5,0
7120000,1569527998,2019/9/26 19:59:58,0,0,25.5,0
7120999,1569528000,2019/9/26 20:0:0,0,1,25.5,0
7123000,1569528002,2019/9/26 20:0:2,0,0,25.5,0
7123999,1569528003,2019/9/26 20:0:3,0,0,25.5,0
7124999,1569528004,2019/9/26 20:0:4,0,0,25.5,0
7125998,1569528005,2019/9/26 20:0:5,0,0,25.5,0
7127000,1569528006,2019/9/26 20:0:6,0,0,25.5,0
7127998,1569528007,2019/9/26 20:0:7,0,0,25.5,0
7128998,1569528008,2019/9/26 20:0:8,0,0,25.5,0
7129999,1569528009,2019/9/26 20:0:9,0,0,25.5,0
7130999,1569528010,2019/9/26 20:0:10,0,0,25.5,0
7132000,1569528011,2019/9/26 20:0:11,0,0,25.5,0
7132999,1569528012,2019/9/26 20:0:12,0,1,25.5,0
7134999,1569528014,2019/9/26 20:0:14,0,0,25.5,0
7136000,1569528015,2019/9/26 20:0:15,0,0,25.5,0
7137000,1569528016,2019/9/26 20:0:16,0,1,25.5,0
7138999,1569528018,2019/9/26 20:0:18,0,0,25.5,0
7139998,1569528019,2019/9/26 20:0:19,0,0,25.5,0
7141000,1569528020,2019/9/26 20:0:20,0,0,25.5,0
7141998,1569528021,2019/9/26 20:0:21,0,0,25.5,0
7143000,1569528022,2019/9/26 20:0:22,0,0,25.5,0
7143998,1569528023,2019/9/26 20:0:23,0,0,25.5,0
7144998,1569528024,2019/9/26 20:0:24,0,0,25.5,0
7146000,1569528025,2019/9/26 20:0:25,0,0,25.5,0
7146998,1569528026,2019/9/26 20:0:26,0,1,25.5,0
7148998,1569528028,2019/9/26 20:0:28,0,0,25.5,0
7149999,1569528029,2019/9/26 20:0:29,0,0,25.5,0
7150999,1569528030,2019/9/26 20:0:30,0,0,25.5,0
7151998,1569528031,2019/9/26 20:0:31,0,0,25.5,0
7153000,1569528032,2019/9/26 20:0:32,0,0,25.5,0
7153999,1569528033,2019/9/26 20:0:33,0,0,25.5,0
7155000,1569528034,2019/9/26 20:0:34,0,0,25.5,0
7155998,1569528035,2019/9/26 20:0:35,0,0,25.5,0
7157000,1569528036,2019/9/26 20:0:36,0,1,25.5,0
7159000,1569528038,2019/9/26 20:0:38,0,0,25.5,0
7159998,1569528039,2019/9/26 20:0:39,0,0,25.5,0
7160999,1569528040,2019/9/26 20:0:40,0,1,25.5,0
7162998,1569528042,2019/9/26 20:0:42,0,0,25.5,0
7163999,1569528043,2019/9/26 20:0:43,0,0,25.5,0
7164998,1569528044,2019/9/26 20:0:44,0,0,25.5,0
